date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather,year,month,day,hour,weekday,is_weekend,season,wind_dir_label,season_encoded,wind_dir_encoded
14-10-2015,0.53442623,0.204081633,0.505494505,318,0.436865022,0,0.65,fog,fog,2015,10,14,0,2,0,Fall,NW,0,3
15-10-2015,0.624590164,0.836734694,0.32967033,115,0.629898403,0,0.08,fog,snow,2015,10,15,0,3,0,Fall,SE,0,5
16-10-2015,0.598360656,0.020408163,0.098901099,112,0.374455733,0,0.99,sun,sun,2015,10,16,0,4,0,Fall,E,0,0
17-10-2015,0.63442623,0.040816327,0.098901099,250,0.638606676,0.005366726,0.85,rain,rain,2015,10,17,0,5,1,Fall,W,0,7
18-10-2015,0.580327869,0.448979592,0.175824176,250,0.400580552,0.067978533,0.63,rain,rain,2015,10,18,0,6,1,Fall,W,0,7
19-10-2015,0.606557377,0.224489796,0.241758242,302,0.445573295,0.005366726,0.85,rain,rain,2015,10,19,0,0,0,Fall,NW,0,3
20-10-2015,0.590163934,0.387755102,0.153846154,312,0.734397678,0,0.21,fog,fog,2015,10,20,0,1,0,Fall,NW,0,3
21-10-2015,0.524590164,0.081632653,0.098901099,117,0.428156749,0,0.33,fog,fog,2015,10,21,0,2,0,Fall,SE,0,5
22-10-2015,0.53442623,0.734693878,0.252747253,300,0.513788099,0,0.54,fog,fog,2015,10,22,0,3,0,Fall,NW,0,3
23-10-2015,0.452459016,0.755102041,0.241758242,160,0.582002903,0,0.28,fog,fog,2015,10,23,0,4,0,Fall,S,0,4
24-10-2015,0.516393443,0.591836735,0.274725275,197,0.525399129,0,0.37,fog,fog,2015,10,24,0,5,1,Fall,S,0,4
25-10-2015,0.58852459,0.163265306,0.32967033,259,0.529753266,0.15921288,0.96,rain,sun,2015,10,25,0,6,1,Fall,W,0,7
26-10-2015,0.48852459,0.673469388,0.461538462,147,0.483309144,0.123434705,0.17,rain,rain,2015,10,26,0,0,0,Fall,SE,0,5
27-10-2015,0.516393443,0.87755102,0.142857143,239,0.303338171,0,0.7,fog,fog,2015,10,27,0,1,0,Fall,SW,0,6
28-10-2015,0.53442623,0.693877551,0.263736264,46,0.542815675,0.059033989,0.64,rain,rain,2015,10,28,0,2,0,Fall,NE,0,2
29-10-2015,0.570491803,0.428571429,0.472527473,197,0.386066763,0.032200358,0.96,rain,rain,2015,10,29,0,3,0,Fall,S,0,4
30-10-2015,0.598360656,0.87755102,0.692307692,46,0.605224964,0.345259392,0,rain,rain,2015,10,30,0,4,0,Fall,NE,0,2
31-10-2015,0.572131148,0.469387755,0.747252747,77,0.690856313,0.590339893,0.87,rain,rain,2015,10,31,0,5,1,Fall,E,0,0
01-11-2015,0.470491803,0.326530612,0.615384615,123,0.229317852,0.468694097,0.03,rain,drizzle,2015,11,1,0,6,1,Fall,SE,0,5
02-11-2015,0.424590164,0.183673469,0.263736264,74,0.690856313,0.005366726,0.03,rain,rain,2015,11,2,0,0,0,Fall,E,0,0
03-11-2015,0.380327869,0.591836735,0.10989011,358,0.432510885,0.01431127,0.81,rain,rain,2015,11,3,0,1,0,Fall,N,0,1
04-11-2015,0.342622951,0.918367347,0.197802198,136,0.473149492,0,0.26,sun,sun,2015,11,4,0,2,0,Fall,SE,0,5
05-11-2015,0.444262295,0.448979592,0.208791209,89,0.359941945,0.023255814,0.42,rain,rain,2015,11,5,0,3,0,Fall,E,0,0
06-11-2015,0.516393443,0.632653061,0.252747253,324,0.519593614,0,0.58,fog,fog,2015,11,6,0,4,0,Fall,NW,0,3
07-11-2015,0.478688525,0.326530612,0.285714286,60,0.502177068,0.227191413,0.31,rain,rain,2015,11,7,0,5,1,Fall,NE,0,2
08-11-2015,0.43442623,1,0.153846154,137,0.648766328,0.118067979,0.32,rain,rain,2015,11,8,0,6,1,Fall,SE,0,5
09-11-2015,0.370491803,0.326530612,0.098901099,49,0.384615385,0.059033989,0.27,rain,rain,2015,11,9,0,0,0,Fall,NE,0,2
10-11-2015,0.370491803,0.265306122,0.384615385,258,0.732946299,0.023255814,0.54,rain,rain,2015,11,10,0,1,0,Fall,W,0,7
11-11-2015,0.406557377,0.163265306,0.461538462,106,0.587808418,0.026833631,0.99,rain,rain,2015,11,11,0,2,0,Fall,E,0,0
12-11-2015,0.38852459,0.795918367,0.516483516,112,0.505079826,0.177101968,0.59,rain,rain,2015,11,12,0,3,0,Fall,E,0,0
13-11-2015,0.496721311,0.020408163,0.67032967,349,0.465892598,0.599284436,0.69,rain,rain,2015,11,13,0,4,0,Fall,N,0,1
14-11-2015,0.378688525,0.897959184,0.450549451,253,0.447024673,0.844364937,0.61,rain,rain,2015,11,14,0,5,1,Fall,W,0,7
15-11-2015,0.306557377,0.489795918,0.406593407,117,0.457184325,0.400715564,0.79,rain,rain,2015,11,15,0,6,1,Fall,SE,0,5
16-11-2015,0.298360656,0.775510204,0.395604396,197,0.516690856,0.035778175,0.33,rain,sun,2015,11,16,0,0,0,Fall,S,0,4
17-11-2015,0.452459016,0.163265306,0.835164835,336,0.461538462,0.527728086,0.86,rain,rain,2015,11,17,0,1,0,Fall,NW,0,3
18-11-2015,0.324590164,0.428571429,0.373626374,50,0.399129173,0.026833631,0.87,rain,rain,2015,11,18,0,2,0,Fall,NE,0,2
19-11-2015,0.316393443,0.857142857,0.417582418,244,0.516690856,0.035778175,0.55,rain,sun,2015,11,19,0,3,0,Fall,SW,0,6
20-11-2015,0.270491803,0.918367347,0.395604396,34,0.370101597,0,0.12,fog,fog,2015,11,20,0,4,0,Fall,NE,0,2
21-11-2015,0.280327869,0.06122449,0.472527473,301,0.538461538,0,0.55,sun,sun,2015,11,21,0,5,1,Fall,NW,0,3
22-11-2015,0.316393443,0.510204082,0.296703297,68,0.460087083,0,0.17,fog,fog,2015,11,22,0,6,1,Fall,E,0,0
23-11-2015,0.23442623,0.571428571,0.098901099,348,0.593613933,0.053667263,0.53,rain,rain,2015,11,23,0,0,0,Fall,N,0,1
24-11-2015,0.280327869,0.897959184,0.450549451,319,0.635703919,0.127012522,0.76,rain,rain,2015,11,24,0,1,0,Fall,NW,0,3
25-11-2015,0.242622951,0.673469388,0.582417582,48,0.635703919,0,1,sun,sun,2015,11,25,0,2,0,Fall,NE,0,2
26-11-2015,0.262295082,0.448979592,0.428571429,73,0.538461538,0,0.42,sun,sun,2015,11,26,0,3,0,Fall,E,0,0
27-11-2015,0.252459016,0.734693878,0.285714286,191,0.554426705,0,0.38,sun,sun,2015,11,27,0,4,0,Fall,S,0,4
28-11-2015,0.198360656,0.204081633,0.065934066,260,0.445573295,0,0.6,sun,fog,2015,11,28,0,5,1,Fall,W,0,7
29-11-2015,0.118032787,0.102040816,0.054945055,355,0.590711176,0,0.41,fog,fog,2015,11,29,0,6,1,Fall,N,0,1
30-11-2015,0.154098361,0.346938776,0.142857143,69,0.606676343,0.008944544,0.8,rain,rain,2015,11,30,0,0,0,Fall,E,0,0
01-12-2015,0.352459016,0.408163265,0.340659341,89,0.264150943,0.218246869,0.78,rain,rain,2015,12,1,0,1,0,Winter,E,3,0
02-12-2015,0.370491803,0.836734694,0.505494505,259,0.547169811,0.044722719,0.17,rain,snow,2015,12,2,0,2,0,Winter,W,3,7
03-12-2015,0.508196721,0.714285714,0.604395604,125,0.690856313,0.227191413,0.22,rain,rain,2015,12,3,0,3,0,Winter,SE,3,5
04-12-2015,0.398360656,0.816326531,0.472527473,230,0.439767779,0.035778175,0.53,rain,rain,2015,12,4,0,4,0,Winter,SW,3,6
05-12-2015,0.38852459,0.755102041,0.395604396,294,0.409288824,0.280858676,0.29,rain,rain,2015,12,5,0,5,1,Winter,NW,3,3
06-12-2015,0.452459016,0.673469388,0.604395604,128,0.431059507,0.200357782,0.97,rain,rain,2015,12,6,0,6,1,Winter,SE,3,5
07-12-2015,0.442622951,0.326530612,0.32967033,279,0.274310595,0.490161002,0.57,rain,rain,2015,12,7,0,0,0,Winter,W,3,7
08-12-2015,0.544262295,0.734693878,0.637362637,312,0.510885341,0.967799642,0.67,rain,drizzle,2015,12,8,0,1,0,Winter,NW,3,3
09-12-2015,0.452459016,0.489795918,0.648351648,99,0.496371553,0.241502683,0.66,rain,rain,2015,12,9,0,2,0,Winter,E,3,0
10-12-2015,0.416393443,0.755102041,0.78021978,325,0.521044993,0.168157424,0.7,rain,rain,2015,12,10,0,3,0,Winter,NW,3,3
11-12-2015,0.350819672,0.224489796,0.263736264,296,0.552975327,0.005366726,0.17,rain,rain,2015,12,11,0,4,0,Winter,NW,3,3
12-12-2015,0.362295082,0.448979592,0.571428571,181,0.375907112,0.286225403,0.06,rain,rain,2015,12,12,0,5,1,Winter,S,3,4
13-12-2015,0.352459016,0.836734694,0.626373626,173,0.531204644,0.023255814,0.39,rain,rain,2015,12,13,0,6,1,Winter,S,3,4
14-12-2015,0.280327869,0.428571429,0.142857143,315,0.555878084,0,0.69,sun,sun,2015,12,14,0,0,0,Winter,NW,3,3
15-12-2015,0.252459016,0.408163265,0.274725275,187,0.420899855,0.026833631,0.85,rain,rain,2015,12,15,0,1,0,Winter,S,3,4
16-12-2015,0.270491803,0.530612245,0.208791209,56,0.552975327,0.064400716,0.64,rain,rain,2015,12,16,0,2,0,Winter,NE,3,2
17-12-2015,0.298360656,0.612244898,0.615384615,30,0.503628447,0.389982111,0.67,rain,rain,2015,12,17,0,3,0,Winter,NE,3,2
18-12-2015,0.342622951,0.102040816,0.516483516,83,0.400580552,0.330948122,0.48,rain,rain,2015,12,18,0,4,0,Winter,E,3,0
19-12-2015,0.306557377,0.530612245,0.406593407,151,0.532656023,0,0.51,fog,fog,2015,12,19,0,5,1,Winter,SE,3,5
20-12-2015,0.324590164,0.795918367,0.692307692,35,0.449927431,0.076923077,0.28,rain,rain,2015,12,20,0,6,1,Winter,NE,3,2
21-12-2015,0.262295082,0.673469388,0.428571429,212,0.593613933,0.490161002,0.2,rain,rain,2015,12,21,0,0,0,Winter,SW,3,6
22-12-2015,0.298360656,0.224489796,0.505494505,105,0.457184325,0.082289803,0.89,rain,rain,2015,12,22,0,1,0,Winter,E,3,0
23-12-2015,0.252459016,0.897959184,0.791208791,341,0.30478955,0.109123435,0.77,rain,rain,2015,12,23,0,2,0,Winter,N,3,1
24-12-2015,0.252459016,0.12244898,0.428571429,219,0.531204644,0.044722719,0.08,rain,rain,2015,12,24,0,3,0,Winter,SW,3,6
25-12-2015,0.242622951,0.183673469,0.120879121,162,0.525399129,0.103756708,0.46,rain,rain,2015,12,25,0,4,0,Winter,S,3,4
26-12-2015,0.196721311,0.897959184,0.230769231,219,0.335268505,0,0.75,sun,sun,2015,12,26,0,5,1,Winter,SW,3,6
27-12-2015,0.224590164,0.326530612,0.274725275,269,0.600870827,0.153846154,0.41,rain,rain,2015,12,27,0,6,1,Winter,W,3,7
28-12-2015,0.23442623,0.510204082,0.098901099,119,0.593613933,0.026833631,0.5,rain,rain,2015,12,28,0,0,0,Winter,SE,3,5
29-12-2015,0.252459016,0.408163265,0.241758242,335,0.36574746,0,0.55,fog,fog,2015,12,29,0,1,0,Winter,NW,3,3
30-12-2015,0.2,0.551020408,0.32967033,181,0.396226415,0,0.5,sun,sun,2015,12,30,0,2,0,Winter,S,3,4
31-12-2015,0.181967213,0.918367347,0.340659341,105,0.471698113,0,0.69,sun,sun,2015,12,31,0,3,0,Winter,E,3,0
